ID,Source,Name,Name Link,Type,Final PH,Tax.range type,Strains number,Strains links,PDF
J1127,JCM,MARINE BROTH 2216 WITH CELLOBIOSE,https://mediadive.dsmz.de/medium/J1127,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1127']
J1128,JCM,GAB MEDIUM FOR STRAIN EGB,https://mediadive.dsmz.de/medium/J1128,['complex'],8.1,[],[],[],['https://mediadive.dsmz.de/pdf/J1128']
J1129,JCM,HESP1 MEDIUM,https://mediadive.dsmz.de/medium/J1129,['complex'],7.1,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1129'],['https://mediadive.dsmz.de/pdf/J1129']
J1130,JCM,YCFA MEDIUM,https://mediadive.dsmz.de/medium/J1130,['complex'],7.4,['Bacteria'],['66'],['https://mediadive.dsmz.de/strains/medium/J1130'],['https://mediadive.dsmz.de/pdf/J1130']
J1131,JCM,SALINISPIRA L21 MEDIUM,https://mediadive.dsmz.de/medium/J1131,['complex'],7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1131'],['https://mediadive.dsmz.de/pdf/J1131']
J1132,JCM,HALOBACTERIA MEDIUM (pH 8.0),https://mediadive.dsmz.de/medium/J1132,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1132']
J1133,JCM,PYG MEDIUM (I),https://mediadive.dsmz.de/medium/J1133,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1133']
J1134,JCM,ASPERGILLUS COMPLETE MEDIUM,https://mediadive.dsmz.de/medium/J1134,['complex'],,['Fungi'],['1'],['https://mediadive.dsmz.de/strains/medium/J1134'],['https://mediadive.dsmz.de/pdf/J1134']
J1135,JCM,METHANOBACTERIUM MEDIUM FOR STRAIN CAN,https://mediadive.dsmz.de/medium/J1135,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1135']
J1136,JCM,IRD F1F22 MEDIUM,https://mediadive.dsmz.de/medium/J1136,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1136']
J1137,JCM,ROSEIBACA CALIDILACUS MEDIUM,https://mediadive.dsmz.de/medium/J1137,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1137']
J1138,JCM,NEUTRAL OLIGOTROPHIC HALOARCHAEAL MEDIUM,https://mediadive.dsmz.de/medium/J1138,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1138']
J1139,JCM,NATRONOSPIRA PROTEINIVORA MEDIUM,https://mediadive.dsmz.de/medium/J1139,['complex'],6.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1139'],['https://mediadive.dsmz.de/pdf/J1139']
J1140,JCM,LONGIMONAS HALOALKALIPHILA MEDIUM,https://mediadive.dsmz.de/medium/J1140,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1140'],['https://mediadive.dsmz.de/pdf/J1140']
J1141,JCM,SEA SALTS YEAST EXTRACT PEPTONE MEDIUM,https://mediadive.dsmz.de/medium/J1141,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1141'],['https://mediadive.dsmz.de/pdf/J1141']
J1142,JCM,TEPIDIBACILLUS DECATURENSIS MEDIUM,https://mediadive.dsmz.de/medium/J1142,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1142'],['https://mediadive.dsmz.de/pdf/J1142']
J1143,JCM,ORENIA METALLIREDUCENS MEDIUM,https://mediadive.dsmz.de/medium/J1143,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1143'],['https://mediadive.dsmz.de/pdf/J1143']
J1144,JCM,ABYSSISOLIBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1144,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1144'],['https://mediadive.dsmz.de/pdf/J1144']
J1145,JCM,MODIFIED ROSEOSPIRA MEDIUM,https://mediadive.dsmz.de/medium/J1145,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1145']
J1146,JCM,METHANIMICROCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/J1146,['complex'],7.1,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1146'],['https://mediadive.dsmz.de/pdf/J1146']
J1147,JCM,METHANOBACTERUM MEDIUM (IX),https://mediadive.dsmz.de/medium/J1147,['complex'],7.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1147'],['https://mediadive.dsmz.de/pdf/J1147']
J1148,JCM,NITROSOSPHAERA GARGENSIS MEDIUM,https://mediadive.dsmz.de/medium/J1148,['defined'],,"['Archaea', 'Bacteria']",['2'],['https://mediadive.dsmz.de/strains/medium/J1148'],['https://mediadive.dsmz.de/pdf/J1148']
J1149,JCM,METHANOMASSILIICOCCUS ALVUS MEDIUM,https://mediadive.dsmz.de/medium/J1149,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1149']
J1150,JCM,MEDIUM FOR MARINE SPIROCHAETES,https://mediadive.dsmz.de/medium/J1150,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1150'],['https://mediadive.dsmz.de/pdf/J1150']
J1151,JCM,DESULFOBACTERIUM NAPHTHALENIVOLANS MEDIUM,https://mediadive.dsmz.de/medium/J1151,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1151']
J1152,JCM,YEAST EXTRACT-MALT EXTRACT AGAR (ISP-2) WITH 2% NaCl,https://mediadive.dsmz.de/medium/J1152,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1152'],['https://mediadive.dsmz.de/pdf/J1152']
J1153,JCM,R2A AGAR WITH 2% NaCl,https://mediadive.dsmz.de/medium/J1153,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1153'],['https://mediadive.dsmz.de/pdf/J1153']
J1154,JCM,K MEDIUM,https://mediadive.dsmz.de/medium/J1154,['defined'],7.4,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/J1154'],['https://mediadive.dsmz.de/pdf/J1154']
J1155,JCM,DESULFOOBULBUS OLIGOTROPHICUS MEDIUM,https://mediadive.dsmz.de/medium/J1155,['defined'],7.6,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1155'],['https://mediadive.dsmz.de/pdf/J1155']
J1156,JCM,INORGANIC SALTS-STARCH AGAR (ISP-4) WITH 5% NaCl,https://mediadive.dsmz.de/medium/J1156,['complex'],,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J1156'],['https://mediadive.dsmz.de/pdf/J1156']
J1157,JCM,DESULFONATRONUM PAR180 MEDIUM,https://mediadive.dsmz.de/medium/J1157,['complex'],9.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1157'],['https://mediadive.dsmz.de/pdf/J1157']
J1158,JCM,GHIORSEA BIVORA MEDIUM,https://mediadive.dsmz.de/medium/J1158,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1158'],['https://mediadive.dsmz.de/pdf/J1158']
J1159,JCM,MOLLICUTES H-RF3 MEDIUM,https://mediadive.dsmz.de/medium/J1159,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1159']
J1160,JCM,MOLLICUTES MZ-XQ MEDIUM,https://mediadive.dsmz.de/medium/J1160,['complex'],7.5,['Bacteria'],[],[],['https://mediadive.dsmz.de/pdf/J1160']
J1161,JCM,CYCLONATRUM PROTEILYTICUM MEDIUM,https://mediadive.dsmz.de/medium/J1161,['complex'],9.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1161']
J1162,JCM,NAS-02 MEDIUM,https://mediadive.dsmz.de/medium/J1162,['complex'],5.2,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1162'],['https://mediadive.dsmz.de/pdf/J1162']
J1163,JCM,MODIFIED BAAR'S MEDIUM,https://mediadive.dsmz.de/medium/J1163,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1163']
J1164,JCM,MARINE AGAR 2216 WITH 1% STARCH,https://mediadive.dsmz.de/medium/J1164,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1164'],['https://mediadive.dsmz.de/pdf/J1164']
J1165,JCM,TRYPTICASE SOY BROTH AGAR WITH 2% MgSO4AND 3% NaCl,https://mediadive.dsmz.de/medium/J1165,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1165'],['https://mediadive.dsmz.de/pdf/J1165']
J1166,JCM,DESULFOVIBRIO DECHLORACETIVORANS MEDIUM,https://mediadive.dsmz.de/medium/J1166,['defined'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1166'],['https://mediadive.dsmz.de/pdf/J1166']
J1167,JCM,MMFC1 MEDIUM,https://mediadive.dsmz.de/medium/J1167,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1167'],['https://mediadive.dsmz.de/pdf/J1167']
J1168,JCM,LB (LURIA-BERTANI) AGAR WITH KANAMYCIN AND RIFAMPICIN,https://mediadive.dsmz.de/medium/J1168,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1168']
J1169,JCM,CLOSTRIDUM G4 MEDIUM,https://mediadive.dsmz.de/medium/J1169,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1169']
J1170,JCM,A7 MEDIUM,https://mediadive.dsmz.de/medium/J1170,['complex'],9.0,['Bacteria'],[],[],['https://mediadive.dsmz.de/pdf/J1170']
J1171,JCM,M39 METHYLOMONAS MEDIUM,https://mediadive.dsmz.de/medium/J1171,['defined'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J1171']
J1172,JCM,MODIFIED MEDIUM FOR MARINE SPIROCHAETES,https://mediadive.dsmz.de/medium/J1172,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1172'],['https://mediadive.dsmz.de/pdf/J1172']
J1173,JCM,METHYLOTENERA MEDIUM,https://mediadive.dsmz.de/medium/J1173,['defined'],7.6,[],[],[],['https://mediadive.dsmz.de/pdf/J1173']
J1174,JCM,YEAST EXTRACT-MALT EXTRACT AGAR (pH 5.5),https://mediadive.dsmz.de/medium/J1174,['complex'],5.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1174'],['https://mediadive.dsmz.de/pdf/J1174']
J1175,JCM,CAENICOLA MOBILE MEDIUM,https://mediadive.dsmz.de/medium/J1175,['complex'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1175']
J1176,JCM,METHANOSARCINA JL01 MEDIUM,https://mediadive.dsmz.de/medium/J1176,['complex'],6.9,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1176'],['https://mediadive.dsmz.de/pdf/J1176']
J1177,JCM,SEDIMENTISPHAERA L21 MEDIUM,https://mediadive.dsmz.de/medium/J1177,['defined'],7.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1177'],['https://mediadive.dsmz.de/pdf/J1177']
J1178,JCM,BTT MEDIUM,https://mediadive.dsmz.de/medium/J1178,['complex'],5.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1178'],['https://mediadive.dsmz.de/pdf/J1178']
J1179,JCM,M MEDIUM,https://mediadive.dsmz.de/medium/J1179,['defined'],9.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1179'],['https://mediadive.dsmz.de/pdf/J1179']
J1180,JCM,CELLULOLYTIC NATRONOARCHAEA MEDIUM,https://mediadive.dsmz.de/medium/J1180,['complex'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1180'],['https://mediadive.dsmz.de/pdf/J1180']
J1181,JCM,MODIFIED CELLULOLYTIC HALOARCHAEA MEDIUM,https://mediadive.dsmz.de/medium/J1181,['complex'],7.0,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1181'],['https://mediadive.dsmz.de/pdf/J1181']
J1182,JCM,FERROUS IRON YEAST EXTRACT MEDIUM,https://mediadive.dsmz.de/medium/J1182,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1182'],['https://mediadive.dsmz.de/pdf/J1182']
J1183,JCM,CHLOROFLEXUS MEDIUM,https://mediadive.dsmz.de/medium/J1183,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1183'],['https://mediadive.dsmz.de/pdf/J1183']
J1184,JCM,ATALASSOTOGA AZC2201 MEDIUM,https://mediadive.dsmz.de/medium/J1184,['complex'],4.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1184']
J1185,JCM,LB (LURIA-BERTANI) AGAR WITH 5% NaCl (pH 9.0),https://mediadive.dsmz.de/medium/J1185,['complex'],9.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1185'],['https://mediadive.dsmz.de/pdf/J1185']
J1186,JCM,MARINE METHANOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/J1186,['complex'],7.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1186'],['https://mediadive.dsmz.de/pdf/J1186']
J1187,JCM,MARINE CLOSTRIDIUM MEDIUM,https://mediadive.dsmz.de/medium/J1187,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1187'],['https://mediadive.dsmz.de/pdf/J1187']
J1188,JCM,MARINE CHLOROFLEXI MEDIUM,https://mediadive.dsmz.de/medium/J1188,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1188'],['https://mediadive.dsmz.de/pdf/J1188']
J1189,JCM,MODIFIED MARINE AGAR 2216 WITH 5% NaCl (pH 9),https://mediadive.dsmz.de/medium/J1189,['complex'],9.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1189'],['https://mediadive.dsmz.de/pdf/J1189']
J1190,JCM,VALLITALEA 70B-A MEDIUM,https://mediadive.dsmz.de/medium/J1190,['complex'],7.9,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1190'],['https://mediadive.dsmz.de/pdf/J1190']
J1191,JCM,ALKALINE TRYPTICASE SOY BROTH AGAR,https://mediadive.dsmz.de/medium/J1191,['complex'],10.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1191'],['https://mediadive.dsmz.de/pdf/J1191']
J1192,JCM,GEOTHERMOBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1192,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1192']
J1193,JCM,DESULFOBOTULUS PAR22N MEDIUM,https://mediadive.dsmz.de/medium/J1193,['complex'],9.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1193'],['https://mediadive.dsmz.de/pdf/J1193']
J1194,JCM,METHANOTHERMOCOCCUS HHB MEDIUM,https://mediadive.dsmz.de/medium/J1194,['defined'],,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1194'],['https://mediadive.dsmz.de/pdf/J1194']
J1195,JCM,ARCHAEOGLOBUS MCR MEDIUM,https://mediadive.dsmz.de/medium/J1195,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1195']
J1196,JCM,ACIDIHALOBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1196,['complex'],1.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1196'],['https://mediadive.dsmz.de/pdf/J1196']
J1197,JCM,ACIDIHALOBACTER PROSPERUS F5 MEDIUM,https://mediadive.dsmz.de/medium/J1197,['defined'],2.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1197']
J1198,JCM,SALTWATER MEDIUM FOR OCEANIC AOA,https://mediadive.dsmz.de/medium/J1198,['defined'],,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J1198'],['https://mediadive.dsmz.de/pdf/J1198']
J1199,JCM,MINERAL MEDIUM (BRUNNER) SUPPLEMENTED WITH TOLUENE,https://mediadive.dsmz.de/medium/J1199,['defined'],6.9,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1199'],['https://mediadive.dsmz.de/pdf/J1199']
J1200,JCM,ELBE METHANOTROPH MEDIUM,https://mediadive.dsmz.de/medium/J1200,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1200']
J1201,JCM,TREPONEMA BRYANTII MEDIUM,https://mediadive.dsmz.de/medium/J1201,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1201'],['https://mediadive.dsmz.de/pdf/J1201']
J1202,JCM,WEAK OATMEAL AGAR,https://mediadive.dsmz.de/medium/J1202,['complex'],,['Fungi'],['5'],['https://mediadive.dsmz.de/strains/medium/J1202'],['https://mediadive.dsmz.de/pdf/J1202']
J1203,JCM,TREPONEMA SACCHAROPHILUM MEDIUM,https://mediadive.dsmz.de/medium/J1203,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1203'],['https://mediadive.dsmz.de/pdf/J1203']
J1204,JCM,SPOROMUSA ACIDOVORANS MEDIUM,https://mediadive.dsmz.de/medium/J1204,['complex'],6.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1204'],['https://mediadive.dsmz.de/pdf/J1204']
J1205,JCM,DESULFOVIBRIO FSS-1 MEDIUM,https://mediadive.dsmz.de/medium/J1205,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1205']
J1206,JCM,NATRONOARCHAEA MEDIUM WITH STARCH,https://mediadive.dsmz.de/medium/J1206,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1206']
J1207,JCM,NATRONOARCHAEA MEDIUM WITH GLUCOSAMINE,https://mediadive.dsmz.de/medium/J1207,['complex'],7.0,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/J1207'],['https://mediadive.dsmz.de/pdf/J1207']
J1208,JCM,MARINE TRYPTONE YEAST EXTRACT MEDIUM,https://mediadive.dsmz.de/medium/J1208,['complex'],7.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1208'],['https://mediadive.dsmz.de/pdf/J1208']
J1209,JCM,HALANAEROBIUM HYDROGENIFORMANS MEDIUM,https://mediadive.dsmz.de/medium/J1209,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1209'],['https://mediadive.dsmz.de/pdf/J1209']
J1210,JCM,MARINITOGA HYDROGENITOLERANS MEDIUM,https://mediadive.dsmz.de/medium/J1210,['complex'],6.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1210'],['https://mediadive.dsmz.de/pdf/J1210']
J1211,JCM,METHANOCALDOCOCCUS LEIGHII MEDIUM,https://mediadive.dsmz.de/medium/J1211,['defined'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1211']
J1212,JCM,MODIFIED MAKKAR'S MEDIUM C,https://mediadive.dsmz.de/medium/J1212,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1212']
J1213,JCM,"PYG MEDIUM (J), MODIFIED",https://mediadive.dsmz.de/medium/J1213,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1213']
J1214,JCM,RECTINEMA SUBTERRANEUM MEDIUM,https://mediadive.dsmz.de/medium/J1214,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1214'],['https://mediadive.dsmz.de/pdf/J1214']
J1215,JCM,MODIFIED HALOALKALIPHILE MEDIUM,https://mediadive.dsmz.de/medium/J1215,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1215']
J1216,JCM,BSW3 AGAR,https://mediadive.dsmz.de/medium/J1216,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J1216']
J1217,JCM,MODIFIED REINFORCED CLOSTRIDIAL MEDIUM,https://mediadive.dsmz.de/medium/J1217,['complex'],6.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1217']
J1218,JCM,MODIFIED METHANOHALOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J1218,['complex'],7.1,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1218'],['https://mediadive.dsmz.de/pdf/J1218']
J1219,JCM,METHYLOTROPH MEDIUM,https://mediadive.dsmz.de/medium/J1219,['defined'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J1219'],['https://mediadive.dsmz.de/pdf/J1219']
J1220,JCM,MODERATE HALOPHILE MEDIUM 2,https://mediadive.dsmz.de/medium/J1220,['complex'],7.1,['Bacteria'],['10'],['https://mediadive.dsmz.de/strains/medium/J1220'],['https://mediadive.dsmz.de/pdf/J1220']
J1221,JCM,MODIFIED NITRATE  MINERAL SALTS MEDIUM-2,https://mediadive.dsmz.de/medium/J1221,['defined'],6.8,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J1221'],['https://mediadive.dsmz.de/pdf/J1221']
J1222,JCM,AEROBIC MARINE TRYPTONE YEAST EXTRACT MEDIUM,https://mediadive.dsmz.de/medium/J1222,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1222']
J1223,JCM,WIDDEL FRESHWATER MEDIUM WITH LACTATE,https://mediadive.dsmz.de/medium/J1223,['defined'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1223']
J1224,JCM,WIDDEL FRESHWATER MEDIUM WITH GLYCERIN,https://mediadive.dsmz.de/medium/J1224,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1224']
J1225,JCM,WIDDEL FRESHWATER MEDIUM WITH PYRUVATE,https://mediadive.dsmz.de/medium/J1225,['complex'],3.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1225']
J1226,JCM,JCM MEDIUM No. 1226,https://mediadive.dsmz.de/medium/J1226,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J1226']
J1227,JCM,ZESTOSPHAERA MEDIUM,https://mediadive.dsmz.de/medium/J1227,['complex'],6.0,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1227'],['https://mediadive.dsmz.de/pdf/J1227']
J1228,JCM,ANAEROBIC ALKALINE GLUCOSE MEDIUM,https://mediadive.dsmz.de/medium/J1228,['complex'],9.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1228']
J1229,JCM,THERMODESULFOBACTERIUM AUXILIATOTRIS MEDIUM,https://mediadive.dsmz.de/medium/J1229,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1229']
J1230,JCM,NSY MEDIUM FOR POLYNUCLEOBACTER,https://mediadive.dsmz.de/medium/J1230,['complex'],7.2,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/J1230'],['https://mediadive.dsmz.de/pdf/J1230']
J1231,JCM,HLH MEDIUM,https://mediadive.dsmz.de/medium/J1231,['complex'],8.0,['Bacteria'],[],[],['https://mediadive.dsmz.de/pdf/J1231']
J1232,JCM,VIBRIO SEAWATER MEDIUM,https://mediadive.dsmz.de/medium/J1232,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1232'],['https://mediadive.dsmz.de/pdf/J1232']
J1233,JCM,CM+YE MEDIUM (pH 9),https://mediadive.dsmz.de/medium/J1233,['complex'],9.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1233']
J1234,JCM,GAM AGAR WITH 1% SUCCINATE,https://mediadive.dsmz.de/medium/J1234,['complex'],7.0,['Bacteria'],['9'],['https://mediadive.dsmz.de/strains/medium/J1234'],['https://mediadive.dsmz.de/pdf/J1234']
J1235,JCM,R2A AGAR WITH FUMARATE,https://mediadive.dsmz.de/medium/J1235,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1235'],['https://mediadive.dsmz.de/pdf/J1235']
J1236,JCM,LB (LURIA-BERTANI) MEDIUM (LENNOX),https://mediadive.dsmz.de/medium/J1236,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1236'],['https://mediadive.dsmz.de/pdf/J1236']
J1237,JCM,TREPONEMA THERMOPHILUM MEDIUM,https://mediadive.dsmz.de/medium/J1237,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1237']
J1238,JCM,TANNER MOD2 MEDIUM,https://mediadive.dsmz.de/medium/J1238,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1238'],['https://mediadive.dsmz.de/pdf/J1238']
J1239,JCM,THERMOPLASMA KAMCHATKENSIS MEDIUM,https://mediadive.dsmz.de/medium/J1239,['complex'],2.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1239']
J1240,JCM,LB (LURIA-BERTANI) AGAR WITH 5% NaCl,https://mediadive.dsmz.de/medium/J1240,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1240'],['https://mediadive.dsmz.de/pdf/J1240']
J1241,JCM,JCM MEDIUM No. 1241,https://mediadive.dsmz.de/medium/J1241,['complex'],7.1,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/J1241'],['https://mediadive.dsmz.de/pdf/J1241']
J1242,JCM,ANAEROBACULUM MEDIUM,https://mediadive.dsmz.de/medium/J1242,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1242']
J1243,JCM,VULCANO LOW SALT MEDIUM,https://mediadive.dsmz.de/medium/J1243,['complex'],3.9,[],[],[],['https://mediadive.dsmz.de/pdf/J1243']
J1244,JCM,MARINE BROTH 2216 WITH PYRUVATE,https://mediadive.dsmz.de/medium/J1244,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1244']
J1245,JCM,TRICHOCOCCUS SKBG MEDIUM,https://mediadive.dsmz.de/medium/J1245,['complex'],7.4,[],[],[],['https://mediadive.dsmz.de/pdf/J1245']
J1246,JCM,BICARBONATE-BUFFERED MEDIUM WITH ACETHYLENE,https://mediadive.dsmz.de/medium/J1246,['defined'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1246'],['https://mediadive.dsmz.de/pdf/J1246']
J1247,JCM,R2A MEDIUM WITH 25% SALT,https://mediadive.dsmz.de/medium/J1247,['complex'],7.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/J1247'],['https://mediadive.dsmz.de/pdf/J1247']
J1248,JCM,MINERAL SALTS MEDIUM WITH TCE,https://mediadive.dsmz.de/medium/J1248,['defined'],7.1,[],[],[],['https://mediadive.dsmz.de/pdf/J1248']
J1249,JCM,TYG-ACETATE MEDIUM,https://mediadive.dsmz.de/medium/J1249,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1249'],['https://mediadive.dsmz.de/pdf/J1249']
J1250,JCM,METHYLOCOCCACEAE IN20 MEDIUM,https://mediadive.dsmz.de/medium/J1250,['defined'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1250']
J1251,JCM,MODIFIED MARINE AGAR 2216,https://mediadive.dsmz.de/medium/J1251,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1251'],['https://mediadive.dsmz.de/pdf/J1251']
J1252,JCM,HALOARCHAEAL COMPLEX MEDIUM PH 7.0,https://mediadive.dsmz.de/medium/J1252,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1252']
J1253,JCM,SALICIBIBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1253,['complex'],7.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1253'],['https://mediadive.dsmz.de/pdf/J1253']
