Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links,Synonyms,Growth Conditions
Bacterium,Lysinibacillus fusiformis DSM 493,https://mediadive.dsmz.de/strains/view/DSM 493,https://mediadive.dsmz.de/taxonomy?level=species&item=Lysinibacillus fusiformis,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-493', 'https://bacdive.dsmz.de/strain/1520']","
        NCTC 2608, ATCC 7054, , DSM 493, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-493","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 493', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Geobacillus stearothermophilus DSM 494,https://mediadive.dsmz.de/strains/view/DSM 494,https://mediadive.dsmz.de/taxonomy?level=species&item=Geobacillus stearothermophilus,"['1', '428']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/428']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-494', 'https://bacdive.dsmz.de/strain/1414']","
        CCUG 11734, , DSM 494, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-494, , NCTC 10003    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 494', 'growth_observed': 'Yes', 'growth_conditions': '55\xa0°C'}, {'media_title': '428: HETEROTROPHIC MEDIUM H3P', 'media_link': '/medium/428?ccno=DSM 494', 'growth_observed': 'Yes', 'growth_conditions': '55\xa0°C'}]"
Bacterium,Desulfovibrio sp. DSM 496,https://mediadive.dsmz.de/strains/view/DSM 496,https://mediadive.dsmz.de/taxonomy?level=species&item=Desulfovibrio sp.,['63'],['https://mediadive.dsmz.de/medium/63'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-496', 'https://bacdive.dsmz.de/strain/4085']","
        ATCC 29494, , DSM 496, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-496","[{'media_title': '63: DESULFOVIBRIO (POSTGATE) MEDIUM', 'media_link': '/medium/63?ccno=DSM 496', 'growth_observed': 'Yes', 'growth_conditions': '34\xa0°C'}]"
Bacterium,Halalkalibacterium halodurans DSM 497,https://mediadive.dsmz.de/strains/view/DSM 497,https://mediadive.dsmz.de/taxonomy?level=species&item=Halalkalibacterium halodurans,['31'],['https://mediadive.dsmz.de/medium/31'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-497', 'https://bacdive.dsmz.de/strain/1112']","
        NRRL B-3881, ATCC 27557, , DSM 497, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-497","[{'media_title': '31: ALKALINE NUTRIENT AGAR', 'media_link': '/medium/31?ccno=DSM 497', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Escherichia coli DSM 498,https://mediadive.dsmz.de/strains/view/DSM 498,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-498', 'https://bacdive.dsmz.de/strain/4414']","
        IMG 1711, CIP 110067, CECT 7619, ATCC 23716, , DSM 498, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-498","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 498', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Escherichia coli DSM 499,https://mediadive.dsmz.de/strains/view/DSM 499,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,"['1', '381']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/381']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-499', 'https://bacdive.dsmz.de/strain/4415']","
        IMG 1702, ATCC 23226, , DSM 499, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-499","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 499', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '381: LB (Luria-Bertani) MEDIUM', 'media_link': '/medium/381?ccno=DSM 499', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Escherichia coli DSM 500,https://mediadive.dsmz.de/strains/view/DSM 500,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-500', 'https://bacdive.dsmz.de/strain/4416']","
        IMG 1709, ATCC 23227, , DSM 500, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-500","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 500', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Escherichia coli DSM 501,https://mediadive.dsmz.de/strains/view/DSM 501,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,"['1', '381']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/381']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-501', 'https://bacdive.dsmz.de/strain/4417']","
        ATCC 23224, , DSM 501, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-501","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 501', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '381: LB (Luria-Bertani) MEDIUM', 'media_link': '/medium/381?ccno=DSM 501', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Escherichia coli DSM 502,https://mediadive.dsmz.de/strains/view/DSM 502,https://mediadive.dsmz.de/taxonomy?level=species&item=Escherichia coli,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-502', 'https://bacdive.dsmz.de/strain/4418']","
        IMG 1719, , DSM 502, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-502","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 502', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Acidithiobacillus thiooxidans DSM 504,https://mediadive.dsmz.de/strains/view/DSM 504,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidithiobacillus thiooxidans,"['35', 'J93']","['https://mediadive.dsmz.de/medium/35', 'https://mediadive.dsmz.de/medium/J93']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-504', 'https://bacdive.dsmz.de/strain/121']","
        ATCC 8085, , DSM 504, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-504, , IAM 12133, IFO 12544, , JCM 3866, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=504, , NBRC 12544, NCIMB 9112    ","[{'media_title': '35: ACIDITHIOBACILLUS MEDIUM', 'media_link': '/medium/35?ccno=DSM 504', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}, {'media_title': 'J93: W MEDIUM', 'media_link': '/medium/J93?ccno=DSM 504', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Thiobacillus thioparus DSM 505,https://mediadive.dsmz.de/strains/view/DSM 505,https://mediadive.dsmz.de/taxonomy?level=species&item=Thiobacillus thioparus,"['36', 'J89']","['https://mediadive.dsmz.de/medium/36', 'https://mediadive.dsmz.de/medium/J89']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-505', 'https://bacdive.dsmz.de/strain/6145']","
        ATCC 8158, BCRC 11089, CIP 104484, , DSM 505, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-505, , IAM 12101, IAM 12113, , JCM 3859, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=505, , NBRC 103402, NCIMB 8370    ","[{'media_title': '36: THIOBACILLUS MEDIUM', 'media_link': '/medium/36?ccno=DSM 505', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}, {'media_title': 'J89: SM MEDIUM', 'media_link': '/medium/J89?ccno=DSM 505', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Starkeya novella DSM 506,https://mediadive.dsmz.de/strains/view/DSM 506,https://mediadive.dsmz.de/taxonomy?level=species&item=Starkeya novella,"['69', '535', 'J74']","['https://mediadive.dsmz.de/medium/69', 'https://mediadive.dsmz.de/medium/535', 'https://mediadive.dsmz.de/medium/J74']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-506', 'https://bacdive.dsmz.de/strain/17415']","
        ATCC 8093, CCM 1077, CIP 104402, CIP 106821, , DSM 506, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-506, , IAM 12100, IFO 12443, , JCM 20403, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=506, , NBRC 12443, NBRC 14993, NCIMB 10456, NCIMB 9113    ","[{'media_title': '69: STARKEYA NOVELLA MEDIUM', 'media_link': '/medium/69?ccno=DSM 506', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': '535: TRYPTICASE SOY BROTH AGAR', 'media_link': '/medium/535?ccno=DSM 506', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': 'J74: NUTRIENT AGAR', 'media_link': '/medium/J74?ccno=DSM 506', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Aliivibrio fischeri DSM 507,https://mediadive.dsmz.de/strains/view/DSM 507,https://mediadive.dsmz.de/taxonomy?level=species&item=Aliivibrio fischeri,"['514c', 'J118']","['https://mediadive.dsmz.de/medium/514c', 'https://mediadive.dsmz.de/medium/J118']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-507', 'https://bacdive.dsmz.de/strain/17248']","
        ATCC 7744, BCRC 12900, CAIM 329, CCUG 13450, CCUG 16305, CECT 524, CIP 103206, CIP 75.08, CIP 75.8, , DSM 507, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-507, , , JCM 18803, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=507, , KCTC 12272, KCTC 12386, LMG 4414, NCCB 80039, NCIMB 1281, NCMB 1281, NRRL B-41164, NRRL B-761    ","[{'media_title': '514c: REACTIVATION WITH LIQUID MEDIUM 514', 'media_link': '/medium/514c?ccno=DSM 507', 'growth_observed': 'Yes', 'growth_conditions': '22\xa0°C'}, {'media_title': 'J118: MARINE AGAR 2216', 'media_link': '/medium/J118?ccno=DSM 507', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Bacillus cereus DSM 508,https://mediadive.dsmz.de/strains/view/DSM 508,https://mediadive.dsmz.de/taxonomy?level=species&item=Bacillus cereus,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-508', 'https://bacdive.dsmz.de/strain/609']","DSM 508, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-508","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 508', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Priestia megaterium DSM 509,https://mediadive.dsmz.de/strains/view/DSM 509,https://mediadive.dsmz.de/taxonomy?level=species&item=Priestia megaterium,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-509', 'https://bacdive.dsmz.de/strain/721']","
        NBRC 12109, IFO 12109, CCM 1464, , DSM 509, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-509","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 509', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Priestia megaterium DSM 510,https://mediadive.dsmz.de/strains/view/DSM 510,https://mediadive.dsmz.de/taxonomy?level=species&item=Priestia megaterium,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-510', 'https://bacdive.dsmz.de/strain/722']","DSM 510, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-510","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 510', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Vitreoscilla stercoraria DSM 513,https://mediadive.dsmz.de/strains/view/DSM 513,https://mediadive.dsmz.de/taxonomy?level=species&item=Vitreoscilla stercoraria,['34*'],['https://mediadive.dsmz.de/medium/34?strain=343'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-513', 'https://bacdive.dsmz.de/strain/10506']","
        SAG 1488-6, ATCC 15218, , DSM 513, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-513","[{'media_title': '34: CARYOPHANON LATUM MEDIUM', 'media_link': '/medium/34?ccno=DSM 513', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 515,https://mediadive.dsmz.de/strains/view/DSM 515,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81', 'J27']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81', 'https://mediadive.dsmz.de/medium/J27']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-515', 'https://bacdive.dsmz.de/strain/2010']","JCM 20894, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=515, , CCUG 13796, IAM 13534, LMG 1194, , DSM 515, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-515","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 515', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 515', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J27: TRYPTO-SOYA AGAR', 'media_link': '/medium/J27?ccno=DSM 515', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Cupriavidus necator DSM 516,https://mediadive.dsmz.de/strains/view/DSM 516,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-516', 'https://bacdive.dsmz.de/strain/2011']","DSM 516, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-516","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 516', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 516', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 517,https://mediadive.dsmz.de/strains/view/DSM 517,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-517', 'https://bacdive.dsmz.de/strain/2012']","DSM 517, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-517","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 517', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 517', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 518,https://mediadive.dsmz.de/strains/view/DSM 518,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-518', 'https://bacdive.dsmz.de/strain/2013']","DSM 518, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-518","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 518', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 518', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Acetoanaerobium sticklandii DSM 519,https://mediadive.dsmz.de/strains/view/DSM 519,https://mediadive.dsmz.de/taxonomy?level=species&item=Acetoanaerobium sticklandii,"['38', 'J1130']","['https://mediadive.dsmz.de/medium/38', 'https://mediadive.dsmz.de/medium/J1130']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-519', 'https://bacdive.dsmz.de/strain/2717']","
        BCRC 14485, NCIMB 10654, , JCM 1433, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=519, , CCUG 9281, ATCC 12662, , DSM 519, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-519","[{'media_title': '38: ACETOANAEROBIUM MEDIUM', 'media_link': '/medium/38?ccno=DSM 519', 'growth_observed': 'Yes', 'growth_conditions': '35\xa0°C'}, {'media_title': 'J1130: YCFA MEDIUM', 'media_link': '/medium/J1130?ccno=DSM 519', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Paenibacillus xerothermodurans DSM 520,https://mediadive.dsmz.de/strains/view/DSM 520,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus xerothermodurans,['1484'],['https://mediadive.dsmz.de/medium/1484'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-520', 'https://bacdive.dsmz.de/strain/830']","
        NRRL NRS-1629, CCUG 10978, ATCC 27380, , DSM 520, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-520","[{'media_title': '1484: Glycerol-Yeast extract-Peptone Medium', 'media_link': '/medium/1484?ccno=DSM 520', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Moorella thermoacetica DSM 521,https://mediadive.dsmz.de/strains/view/DSM 521,https://mediadive.dsmz.de/taxonomy?level=species&item=Moorella thermoacetica,"['60', 'J221']","['https://mediadive.dsmz.de/medium/60', 'https://mediadive.dsmz.de/medium/J221']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-521', 'https://bacdive.dsmz.de/strain/16811']","
        ATCC 35608, , DSM 521, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-521, , , JCM 9319, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=521, , KCTC 5000, VPI 12954, VPI 12984    ","[{'media_title': '60: MOORELLA MEDIUM', 'media_link': '/medium/60?ccno=DSM 521', 'growth_observed': 'Yes', 'growth_conditions': '55\xa0°C'}, {'media_title': 'J221: THERMOANAEROBACTER ETHANOLICUS MEDIUM', 'media_link': '/medium/J221?ccno=DSM 521', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Clostridium sp. DSM 523,https://mediadive.dsmz.de/strains/view/DSM 523,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium sp.,['54b'],['https://mediadive.dsmz.de/medium/54b'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-523', 'https://bacdive.dsmz.de/strain/2667']","
        NBRC 3353, IFO 3353, , DSM 523, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-523","[{'media_title': '54b: CLOSTRIDIUM SP. MEDIUM', 'media_link': '/medium/54b?ccno=DSM 523', 'growth_observed': 'Yes', 'growth_conditions': '35\xa0°C'}]"
Bacterium,Clostridium pasteurianum DSM 525,https://mediadive.dsmz.de/strains/view/DSM 525,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium pasteurianum,"['54b', 'J13', 'J14']","['https://mediadive.dsmz.de/medium/54b', 'https://mediadive.dsmz.de/medium/J13', 'https://mediadive.dsmz.de/medium/J14']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-525', 'https://bacdive.dsmz.de/strain/2626']","JCM 1408, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=525, , BCRC 10942, CECT 377, KCTC 1674, LMG 3285, LMG 5709, NCFB 1845, CCUG 31328, VKM B-1774, NCIMB 9486, IMG 1584b, ATCC 6013, , DSM 525, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-525","[{'media_title': '54b: CLOSTRIDIUM SP. MEDIUM', 'media_link': '/medium/54b?ccno=DSM 525', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': 'J13: BL AGAR (GLUCOSE BLOOD LIVER AGAR)', 'media_link': '/medium/J13?ccno=DSM 525', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': 'J14: EG MEDIUM', 'media_link': '/medium/J14?ccno=DSM 525', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Clostridium pasteurianum DSM 526,https://mediadive.dsmz.de/strains/view/DSM 526,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium pasteurianum,['54b'],['https://mediadive.dsmz.de/medium/54b'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-526', 'https://bacdive.dsmz.de/strain/2627']","
        IMG 1584, , DSM 526, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-526","[{'media_title': '54b: CLOSTRIDIUM SP. MEDIUM', 'media_link': '/medium/54b?ccno=DSM 526', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Chitinophaga filiformis DSM 527,https://mediadive.dsmz.de/strains/view/DSM 527,https://mediadive.dsmz.de/taxonomy?level=species&item=Chitinophaga filiformis,"['1550', 'J12']","['https://mediadive.dsmz.de/medium/1550', 'https://mediadive.dsmz.de/medium/J12']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-527', 'https://bacdive.dsmz.de/strain/17744']","JCM 21160, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=527, , HAMBI 1966, LMG 23482, NCIMB 13250, VKM B-1400, NBRC 15056, IFO 15056, IAM 14320, ATCC 29495, , DSM 527, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-527, , CIP 106401, CCUG 12809    ","[{'media_title': '1550: EX-LM MEDIUM', 'media_link': '/medium/1550?ccno=DSM 527', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J12: NUTRIENT BROTH WITH 0.5% NaCl', 'media_link': '/medium/J12?ccno=DSM 527', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Clostridium tetanomorphum DSM 528,https://mediadive.dsmz.de/strains/view/DSM 528,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium tetanomorphum,['110'],['https://mediadive.dsmz.de/medium/110'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-528', 'https://bacdive.dsmz.de/strain/2725']","
        ATCC 15920, , DSM 528, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-528","[{'media_title': '110: CHOPPED MEAT MEDIUM WITH CARBOHYDRATES', 'media_link': '/medium/110?ccno=DSM 528', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 529,https://mediadive.dsmz.de/strains/view/DSM 529,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-529', 'https://bacdive.dsmz.de/strain/1998']","
        ATCC 17698, , DSM 529, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-529, , ATCC 23442, LMG 1200, CCUG 52966    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 529', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 529', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 530,https://mediadive.dsmz.de/strains/view/DSM 530,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-530', 'https://bacdive.dsmz.de/strain/1999']","
        ATCC 17700, , DSM 530, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-530","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 530', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 530', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 531,https://mediadive.dsmz.de/strains/view/DSM 531,https://mediadive.dsmz.de/taxonomy?level=species&item=Wautersia eutropha,"['1', '81', 'J27']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81', 'https://mediadive.dsmz.de/medium/J27']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-531', 'https://bacdive.dsmz.de/strain/2000']","
        ATCC 17697, BCRC 17389, CCUG 1776, CECT 4634, CIP 104763, , DSM 531, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-531, , IAM 12368, IAM 13533, ICPB 3984, IMET 10383, , JCM 11282, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=531, , , JCM 20521, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=531, , , JCM 20893, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=531, , KACC 10467, KACC 10791, LMG 1199, NBRC 102504, NCIMB 11842, NRRL B-14690, NRRL B-4383    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 531', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 531', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J27: TRYPTO-SOYA AGAR', 'media_link': '/medium/J27?ccno=DSM 531', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
